gutenberg_id,text
35,visibly distressed and turned away. But they were interested by my
35,"matches, and I struck some to amuse them. I tried them again about"
35,"the well, and again I failed. So presently I left them, meaning to"
35,"go back to Weena, and see what I could get from her. But my mind was"
35,already in revolution; my guesses and impressions were slipping and
35,sliding to a new adjustment. I had now a clue to the import of these
35,"wells, to the ventilating towers, to the mystery of the ghosts; to"
35,say nothing of a hint at the meaning of the bronze gates and the
35,fate of the Time Machine! And very vaguely there came a suggestion
35,towards the solution of the economic problem that had puzzled me.
35,
35,"'Here was the new view. Plainly, this second species of Man was"
35,subterranean. There were three circumstances in particular which
35,made me think that its rare emergence above ground was the outcome
35,"of a long-continued underground habit. In the first place, there was"
35,the bleached look common in most animals that live largely in the
35,"dark--the white fish of the Kentucky caves, for instance. Then,"
35,"those large eyes, with that capacity for reflecting light, are"
35,common features of nocturnal things--witness the owl and the cat.
35,"And last of all, that evident confusion in the sunshine, that hasty"
35,"yet fumbling awkward flight towards dark shadow, and that peculiar"
35,carriage of the head while in the light--all reinforced the theory
35,of an extreme sensitiveness of the retina.
35,
35,"'Beneath my feet, then, the earth must be tunnelled enormously, and"
35,these tunnellings were the habitat of the new race. The presence of
35,"ventilating shafts and wells along the hill slopes--everywhere, in"
35,"fact, except along the river valley--showed how universal were its"
35,"ramifications. What so natural, then, as to assume that it was in"
35,this artificial Underworld that such work as was necessary to the
35,comfort of the daylight race was done? The notion was so plausible
35,"that I at once accepted it, and went on to assume the _how_ of this"
35,splitting of the human species. I dare say you will anticipate the
35,"shape of my theory; though, for myself, I very soon felt that it"
35,fell far short of the truth.
35,
35,"'At first, proceeding from the problems of our own age, it seemed"
35,clear as daylight to me that the gradual widening of the present
35,merely temporary and social difference between the Capitalist and
35,"the Labourer, was the key to the whole position. No doubt it will"
35,seem grotesque enough to you--and wildly incredible!--and yet even
35,now there are existing circumstances to point that way. There is
35,a tendency to utilize underground space for the less ornamental
35,purposes of civilization; there is the Metropolitan Railway in
35,"London, for instance, there are new electric railways, there are"
35,"subways, there are underground workrooms and restaurants, and they"
35,"increase and multiply. Evidently, I thought, this tendency had"
35,increased till Industry had gradually lost its birthright in the
35,sky. I mean that it had gone deeper and deeper into larger and ever
35,"larger underground factories, spending a still-increasing amount of"
35,"its time therein, till, in the end--! Even now, does not an East-end"
35,worker live in such artificial conditions as practically to be cut
35,off from the natural surface of the earth?
35,
35,"'Again, the exclusive tendency of richer people--due, no doubt, to"
35,"the increasing refinement of their education, and the widening gulf"
35,between them and the rude violence of the poor--is already leading
35,"to the closing, in their interest, of considerable portions of the"
35,"surface of the land. About London, for instance, perhaps half the"
35,prettier country is shut in against intrusion. And this same
35,widening gulf--which is due to the length and expense of the higher
35,educational process and the increased facilities for and temptations
35,towards refined habits on the part of the rich--will make that
35,"exchange between class and class, that promotion by intermarriage"
35,which at present retards the splitting of our species along lines
35,"of social stratification, less and less frequent. So, in the end,"
35,"above ground you must have the Haves, pursuing pleasure and comfort"
35,"and beauty, and below ground the Have-nots, the Workers getting"
35,continually adapted to the conditions of their labour. Once they
35,"were there, they would no doubt have to pay rent, and not a little"
35,"of it, for the ventilation of their caverns; and if they refused,"
35,they would starve or be suffocated for arrears. Such of them as were
35,"so constituted as to be miserable and rebellious would die; and, in"
35,"the end, the balance being permanent, the survivors would become as"
35,"well adapted to the conditions of underground life, and as happy in"
35,"their way, as the Upper-world people were to theirs. As it seemed to"
35,"me, the refined beauty and the etiolated pallor followed naturally"
35,enough.
35,
35,'The great triumph of Humanity I had dreamed of took a different
35,shape in my mind. It had been no such triumph of moral education and
35,"general co-operation as I had imagined. Instead, I saw a real"
35,"aristocracy, armed with a perfected science and working to a logical"
35,conclusion the industrial system of to-day. Its triumph had not been
35,"simply a triumph over Nature, but a triumph over Nature and the"
35,"fellow-man. This, I must warn you, was my theory at the time. I had"
35,no convenient cicerone in the pattern of the Utopian books. My
35,explanation may be absolutely wrong. I still think it is the
35,most plausible one. But even on this supposition the balanced
35,civilization that was at last attained must have long since passed
35,"its zenith, and was now far fallen into decay. The too-perfect"
35,security of the Upper-worlders had led them to a slow movement of
35,"degeneration, to a general dwindling in size, strength, and"
35,intelligence. That I could see clearly enough already. What had
35,happened to the Under-grounders I did not yet suspect; but from what
35,"I had seen of the Morlocks--that, by the by, was the name by which"
35,these creatures were called--I could imagine that the modification
35,"of the human type was even far more profound than among the ""Eloi,"""
35,the beautiful race that I already knew.
35,
35,'Then came troublesome doubts. Why had the Morlocks taken my Time
35,"Machine? For I felt sure it was they who had taken it. Why, too, if"
35,"the Eloi were masters, could they not restore the machine to me? And"
35,"why were they so terribly afraid of the dark? I proceeded, as I have"
35,"said, to question Weena about this Under-world, but here again I was"
35,"disappointed. At first she would not understand my questions, and"
35,presently she refused to answer them. She shivered as though the
35,"topic was unendurable. And when I pressed her, perhaps a little"
35,"harshly, she burst into tears. They were the only tears, except my"
35,"own, I ever saw in that Golden Age. When I saw them I ceased"
35,"abruptly to trouble about the Morlocks, and was only concerned in"
35,banishing these signs of the human inheritance from Weena's eyes.
35,"And very soon she was smiling and clapping her hands, while I"
35,solemnly burned a match.
35,
35,
35,
35,
35,VI
35,
35,
35,"'It may seem odd to you, but it was two days before I could follow"
35,up the new-found clue in what was manifestly the proper way. I felt
35,a peculiar shrinking from those pallid bodies. They were just the
35,half-bleached colour of the worms and things one sees preserved in
35,spirit in a zoological museum. And they were filthily cold to the
35,touch. Probably my shrinking was largely due to the sympathetic
35,"influence of the Eloi, whose disgust of the Morlocks I now began"
35,to appreciate.
35,
35,'The next night I did not sleep well. Probably my health was a
35,little disordered. I was oppressed with perplexity and doubt. Once
35,or twice I had a feeling of intense fear for which I could perceive
35,no definite reason. I remember creeping noiselessly into the great
35,hall where the little people were sleeping in the moonlight--that
35,night Weena was among them--and feeling reassured by their presence.
35,"It occurred to me even then, that in the course of a few days the"
35,"moon must pass through its last quarter, and the nights grow dark,"
35,"when the appearances of these unpleasant creatures from below, these"
35,"whitened Lemurs, this new vermin that had replaced the old, might be"
35,more abundant. And on both these days I had the restless feeling of
35,one who shirks an inevitable duty. I felt assured that the Time
35,Machine was only to be recovered by boldly penetrating these
35,underground mysteries. Yet I could not face the mystery. If only I
35,had had a companion it would have been different. But I was so
35,"horribly alone, and even to clamber down into the darkness of the"
35,"well appalled me. I don't know if you will understand my feeling,"
35,but I never felt quite safe at my back.
35,
35,"'It was this restlessness, this insecurity, perhaps, that drove me"
35,further and further afield in my exploring expeditions. Going to the
35,south-westward towards the rising country that is now called Combe
35,"Wood, I observed far off, in the direction of nineteenth-century"
35,"Banstead, a vast green structure, different in character from any"
35,I had hitherto seen. It was larger than the largest of the palaces
35,"or ruins I knew, and the facade had an Oriental look: the face"
35,"of it having the lustre, as well as the pale-green tint, a kind"
35,"of bluish-green, of a certain type of Chinese porcelain. This"
35,"difference in aspect suggested a difference in use, and I was minded"
35,"to push on and explore. But the day was growing late, and I had come"
35,upon the sight of the place after a long and tiring circuit; so I
35,"resolved to hold over the adventure for the following day, and I"
35,returned to the welcome and the caresses of little Weena. But next
35,morning I perceived clearly enough that my curiosity regarding the
35,"Palace of Green Porcelain was a piece of self-deception, to enable"
35,"me to shirk, by another day, an experience I dreaded. I resolved I"
35,"would make the descent without further waste of time, and started"
35,out in the early morning towards a well near the ruins of granite
35,and aluminium.
35,
35,"'Little Weena ran with me. She danced beside me to the well, but"
35,"when she saw me lean over the mouth and look downward, she seemed"
35,"strangely disconcerted. ""Good-bye, little Weena,"" I said, kissing"
35,"her; and then putting her down, I began to feel over the parapet"
35,"for the climbing hooks. Rather hastily, I may as well confess, for"
35,I feared my courage might leak away! At first she watched me in
35,"amazement. Then she gave a most piteous cry, and running to me, she"
35,began to pull at me with her little hands. I think her opposition
35,"nerved me rather to proceed. I shook her off, perhaps a little"
35,"roughly, and in another moment I was in the throat of the well. I"
35,"saw her agonized face over the parapet, and smiled to reassure her."
35,Then I had to look down at the unstable hooks to which I clung.
35,
35,'I had to clamber down a shaft of perhaps two hundred yards. The
35,descent was effected by means of metallic bars projecting from
35,"the sides of the well, and these being adapted to the needs of"
35,"a creature much smaller and lighter than myself, I was speedily"
35,cramped and fatigued by the descent. And not simply fatigued! One of
35,"the bars bent suddenly under my weight, and almost swung me off into"
35,"the blackness beneath. For a moment I hung by one hand, and after"
35,that experience I did not dare to rest again. Though my arms and
35,"back were presently acutely painful, I went on clambering down the"
35,"sheer descent with as quick a motion as possible. Glancing upward,"
35,"I saw the aperture, a small blue disk, in which a star was visible,"
35,while little Weena's head showed as a round black projection. The
35,thudding sound of a machine below grew louder and more oppressive.
35,"Everything save that little disk above was profoundly dark, and when"
35,I looked up again Weena had disappeared.
35,
35,'I was in an agony of discomfort. I had some thought of trying to go
35,"up the shaft again, and leave the Under-world alone. But even while"
35,"I turned this over in my mind I continued to descend. At last, with"
35,"intense relief, I saw dimly coming up, a foot to the right of me, a"
35,"slender loophole in the wall. Swinging myself in, I found it was the"
35,aperture of a narrow horizontal tunnel in which I could lie down and
35,"rest. It was not too soon. My arms ached, my back was cramped, and I"
35,"was trembling with the prolonged terror of a fall. Besides this, the"
35,unbroken darkness had had a distressing effect upon my eyes. The air
35,was full of the throb and hum of machinery pumping air down the
35,shaft.
35,
35,'I do not know how long I lay. I was roused by a soft hand touching
35,"my face. Starting up in the darkness I snatched at my matches and,"
35,"hastily striking one, I saw three stooping white creatures similar"
35,"to the one I had seen above ground in the ruin, hastily retreating"
35,"before the light. Living, as they did, in what appeared to me"
35,"impenetrable darkness, their eyes were abnormally large and"
35,"sensitive, just as are the pupils of the abysmal fishes, and they"
35,reflected the light in the same way. I have no doubt they could see
35,"me in that rayless obscurity, and they did not seem to have any fear"
35,"of me apart from the light. But, so soon as I struck a match in"
35,"order to see them, they fled incontinently, vanishing into dark"
35,"gutters and tunnels, from which their eyes glared at me in the"
35,strangest fashion.
35,
35,"'I tried to call to them, but the language they had was apparently"
35,different from that of the Over-world people; so that I was needs
35,"left to my own unaided efforts, and the thought of flight before"
35,"exploration was even then in my mind. But I said to myself, ""You are"
35,"in for it now,"" and, feeling my way along the tunnel, I found the"
35,noise of machinery grow louder. Presently the walls fell away from
35,"me, and I came to a large open space, and striking another match,"
35,"saw that I had entered a vast arched cavern, which stretched into"
35,utter darkness beyond the range of my light. The view I had of it
35,was as much as one could see in the burning of a match.
35,
35,'Necessarily my memory is vague. Great shapes like big machines rose
35,"out of the dimness, and cast grotesque black shadows, in which dim"
35,"spectral Morlocks sheltered from the glare. The place, by the by,"
35,"was very stuffy and oppressive, and the faint halitus of freshly"
35,shed blood was in the air. Some way down the central vista was a
35,"little table of white metal, laid with what seemed a meal. The"
35,"Morlocks at any rate were carnivorous! Even at the time, I remember"
35,wondering what large animal could have survived to furnish the red
35,"joint I saw. It was all very indistinct: the heavy smell, the big"
35,"unmeaning shapes, the obscene figures lurking in the shadows, and"
35,only waiting for the darkness to come at me again! Then the match
35,"burned down, and stung my fingers, and fell, a wriggling red spot"
35,in the blackness.
35,
35,'I have thought since how particularly ill-equipped I was for such
35,"an experience. When I had started with the Time Machine, I had"
35,started with the absurd assumption that the men of the Future would
35,certainly be infinitely ahead of ourselves in all their appliances.
35,"I had come without arms, without medicine, without anything to"
35,smoke--at times I missed tobacco frightfully--even without enough
35,matches. If only I had thought of a Kodak! I could have flashed that
35,"glimpse of the Underworld in a second, and examined it at leisure."
35,"But, as it was, I stood there with only the weapons and the powers"
35,"that Nature had endowed me with--hands, feet, and teeth; these, and"
35,four safety-matches that still remained to me.
35,
35,'I was afraid to push my way in among all this machinery in the
35,"dark, and it was only with my last glimpse of light I discovered"
35,that my store of matches had run low. It had never occurred to me
35,"until that moment that there was any need to economize them, and I"
35,"had wasted almost half the box in astonishing the Upper-worlders, to"
35,"whom fire was a novelty. Now, as I say, I had four left, and while I"
35,"stood in the dark, a hand touched mine, lank fingers came feeling"
35,"over my face, and I was sensible of a peculiar unpleasant odour. I"
35,fancied I heard the breathing of a crowd of those dreadful little
35,beings about me. I felt the box of matches in my hand being gently
35,"disengaged, and other hands behind me plucking at my clothing. The"
35,sense of these unseen creatures examining me was indescribably
35,unpleasant. The sudden realization of my ignorance of their ways of
35,thinking and doing came home to me very vividly in the darkness. I
35,"shouted at them as loudly as I could. They started away, and then"
35,I could feel them approaching me again. They clutched at me more
35,"boldly, whispering odd sounds to each other. I shivered violently,"
35,and shouted again--rather discordantly. This time they were not so
35,"seriously alarmed, and they made a queer laughing noise as they came"
35,back at me. I will confess I was horribly frightened. I determined
35,to strike another match and escape under the protection of its
35,"glare. I did so, and eking out the flicker with a scrap of paper"
35,"from my pocket, I made good my retreat to the narrow tunnel. But I"
35,had scarce entered this when my light was blown out and in the
35,"blackness I could hear the Morlocks rustling like wind among leaves,"
35,"and pattering like the rain, as they hurried after me."
35,
35,"'In a moment I was clutched by several hands, and there was no"
35,mistaking that they were trying to haul me back. I struck another
35,"light, and waved it in their dazzled faces. You can scarce imagine"
35,"how nauseatingly inhuman they looked--those pale, chinless faces"
35,"and great, lidless, pinkish-grey eyes!--as they stared in their"
35,"blindness and bewilderment. But I did not stay to look, I promise"
35,"you: I retreated again, and when my second match had ended, I struck"
35,my third. It had almost burned through when I reached the opening
35,"into the shaft. I lay down on the edge, for the throb of the great"
35,pump below made me giddy. Then I felt sideways for the projecting
35,"hooks, and, as I did so, my feet were grasped from behind, and I"
35,was violently tugged backward. I lit my last match ... and it
35,"incontinently went out. But I had my hand on the climbing bars now,"
35,"and, kicking violently, I disengaged myself from the clutches of the"
35,"Morlocks and was speedily clambering up the shaft, while they stayed"
35,peering and blinking up at me: all but one little wretch who
35,"followed me for some way, and well-nigh secured my boot as a trophy."
35,
35,'That climb seemed interminable to me. With the last twenty or
35,thirty feet of it a deadly nausea came upon me. I had the greatest
35,difficulty in keeping my hold. The last few yards was a frightful
35,"struggle against this faintness. Several times my head swam, and I"
35,"felt all the sensations of falling. At last, however, I got over the"
35,"well-mouth somehow, and staggered out of the ruin into the blinding"
35,sunlight. I fell upon my face. Even the soil smelt sweet and clean.
35,"Then I remember Weena kissing my hands and ears, and the voices of"
35,"others among the Eloi. Then, for a time, I was insensible."
35,
35,
35,
35,
35,VII
35,
35,
35,"'Now, indeed, I seemed in a worse case than before. Hitherto,"
35,"except during my night's anguish at the loss of the Time Machine,"
35,"I had felt a sustaining hope of ultimate escape, but that hope was"
35,staggered by these new discoveries. Hitherto I had merely thought
35,"myself impeded by the childish simplicity of the little people, and"
35,by some unknown forces which I had only to understand to overcome;
35,but there was an altogether new element in the sickening quality of
35,the Morlocks--a something inhuman and malign. Instinctively I
35,"loathed them. Before, I had felt as a man might feel who had fallen"
35,into a pit: my concern was with the pit and how to get out of it.
35,"Now I felt like a beast in a trap, whose enemy would come upon him"
35,soon.
35,
35,'The enemy I dreaded may surprise you. It was the darkness of the
35,new moon. Weena had put this into my head by some at first
35,incomprehensible remarks about the Dark Nights. It was not now
35,such a very difficult problem to guess what the coming Dark Nights
35,might mean. The moon was on the wane: each night there was a longer
35,interval of darkness. And I now understood to some slight degree at
35,least the reason of the fear of the little Upper-world people for
35,the dark. I wondered vaguely what foul villainy it might be that
35,the Morlocks did under the new moon. I felt pretty sure now that
35,my second hypothesis was all wrong. The Upper-world people might
35,"once have been the favoured aristocracy, and the Morlocks their"
35,mechanical servants: but that had long since passed away. The two
35,species that had resulted from the evolution of man were sliding
35,"down towards, or had already arrived at, an altogether new"
35,"relationship. The Eloi, like the Carolingian kings, had decayed"
35,to a mere beautiful futility. They still possessed the earth on
35,"sufferance: since the Morlocks, subterranean for innumerable"
35,"generations, had come at last to find the daylit surface"
35,"intolerable. And the Morlocks made their garments, I inferred, and"
35,"maintained them in their habitual needs, perhaps through the"
35,survival of an old habit of service. They did it as a standing horse
35,"paws with his foot, or as a man enjoys killing animals in sport:"
35,because ancient and departed necessities had impressed it on the
35,"organism. But, clearly, the old order was already in part reversed."
35,"The Nemesis of the delicate ones was creeping on apace. Ages ago,"
35,"thousands of generations ago, man had thrust his brother man out of"
35,the ease and the sunshine. And now that brother was coming back
35,changed! Already the Eloi had begun to learn one old lesson anew.
35,They were becoming reacquainted with Fear. And suddenly there came
35,into my head the memory of the meat I had seen in the Under-world.
35,It seemed odd how it floated into my mind: not stirred up as it
35,"were by the current of my meditations, but coming in almost like a"
35,question from outside. I tried to recall the form of it. I had a
35,"vague sense of something familiar, but I could not tell what it was"
35,at the time.
35,
35,"'Still, however helpless the little people in the presence of their"
35,"mysterious Fear, I was differently constituted. I came out of this"
35,"age of ours, this ripe prime of the human race, when Fear does not"
35,paralyse and mystery has lost its terrors. I at least would defend
35,myself. Without further delay I determined to make myself arms and a
35,"fastness where I might sleep. With that refuge as a base, I could"
35,face this strange world with some of that confidence I had lost in
35,realizing to what creatures night by night I lay exposed. I felt
35,I could never sleep again until my bed was secure from them. I
35,shuddered with horror to think how they must already have examined
35,me.
35,
35,"'I wandered during the afternoon along the valley of the Thames, but"
35,found nothing that commended itself to my mind as inaccessible. All
35,the buildings and trees seemed easily practicable to such dexterous
35,"climbers as the Morlocks, to judge by their wells, must be. Then the"
35,tall pinnacles of the Palace of Green Porcelain and the polished
35,"gleam of its walls came back to my memory; and in the evening,"
35,"taking Weena like a child upon my shoulder, I went up the hills"
35,"towards the south-west. The distance, I had reckoned, was seven or"
35,"eight miles, but it must have been nearer eighteen. I had first seen"
35,the place on a moist afternoon when distances are deceptively
35,"diminished. In addition, the heel of one of my shoes was loose, and"
35,a nail was working through the sole--they were comfortable old shoes
35,I wore about indoors--so that I was lame. And it was already long
35,"past sunset when I came in sight of the palace, silhouetted black"
35,against the pale yellow of the sky.
35,
35,"'Weena had been hugely delighted when I began to carry her, but"
35,"after a while she desired me to let her down, and ran along by the"
35,"side of me, occasionally darting off on either hand to pick flowers"
35,"to stick in my pockets. My pockets had always puzzled Weena, but at"
35,the last she had concluded that they were an eccentric kind of vase
35,for floral decoration. At least she utilized them for that purpose.
35,And that reminds me! In changing my jacket I found...'
35,
35,"The Time Traveller paused, put his hand into his pocket, and"
35,"silently placed two withered flowers, not unlike very large white"
35,"mallows, upon the little table. Then he resumed his narrative."
35,
35,'As the hush of evening crept over the world and we proceeded over
35,"the hill crest towards Wimbledon, Weena grew tired and wanted to"
35,return to the house of grey stone. But I pointed out the distant
35,"pinnacles of the Palace of Green Porcelain to her, and contrived to"
35,make her understand that we were seeking a refuge there from her
35,Fear. You know that great pause that comes upon things before the
35,dusk? Even the breeze stops in the trees. To me there is always an
35,"air of expectation about that evening stillness. The sky was clear,"
35,"remote, and empty save for a few horizontal bars far down in the"
35,"sunset. Well, that night the expectation took the colour of my"
35,fears. In that darkling calm my senses seemed preternaturally
35,sharpened. I fancied I could even feel the hollowness of the ground
35,"beneath my feet: could, indeed, almost see through it the Morlocks"
35,on their ant-hill going hither and thither and waiting for the dark.
35,In my excitement I fancied that they would receive my invasion of
35,their burrows as a declaration of war. And why had they taken my
35,Time Machine?
35,
35,"'So we went on in the quiet, and the twilight deepened into night."
35,"The clear blue of the distance faded, and one star after another"
35,came out. The ground grew dim and the trees black. Weena's fears and
35,her fatigue grew upon her. I took her in my arms and talked to her
35,"and caressed her. Then, as the darkness grew deeper, she put her"
35,"arms round my neck, and, closing her eyes, tightly pressed her face"
35,"against my shoulder. So we went down a long slope into a valley, and"
35,there in the dimness I almost walked into a little river. This I
35,"waded, and went up the opposite side of the valley, past a number"
35,"of sleeping houses, and by a statue--a Faun, or some such figure,"
35,_minus_ the head. Here too were acacias. So far I had seen nothing of
35,"the Morlocks, but it was yet early in the night, and the darker hours"
35,before the old moon rose were still to come.
35,
35,'From the brow of the next hill I saw a thick wood spreading wide
35,and black before me. I hesitated at this. I could see no end to
35,"it, either to the right or the left. Feeling tired--my feet, in"
35,"particular, were very sore--I carefully lowered Weena from my"
35,"shoulder as I halted, and sat down upon the turf. I could no"
35,"longer see the Palace of Green Porcelain, and I was in doubt of my"
35,direction. I looked into the thickness of the wood and thought of
35,what it might hide. Under that dense tangle of branches one would
35,be out of sight of the stars. Even were there no other lurking
35,danger--a danger I did not care to let my imagination loose
35,upon--there would still be all the roots to stumble over and the
35,tree-boles to strike against.
35,
35,"'I was very tired, too, after the excitements of the day; so I"
35,"decided that I would not face it, but would pass the night upon the"
35,open hill.
35,
35,"'Weena, I was glad to find, was fast asleep. I carefully wrapped her"
35,"in my jacket, and sat down beside her to wait for the moonrise. The"
35,"hill-side was quiet and deserted, but from the black of the wood"
35,there came now and then a stir of living things. Above me shone the
35,"stars, for the night was very clear. I felt a certain sense of"
35,friendly comfort in their twinkling. All the old constellations
35,"had gone from the sky, however: that slow movement which is"
35,"imperceptible in a hundred human lifetimes, had long since"
35,"rearranged them in unfamiliar groupings. But the Milky Way, it"
35,"seemed to me, was still the same tattered streamer of star-dust as"
35,of yore. Southward (as I judged it) was a very bright red star that
35,was new to me; it was even more splendid than our own green Sirius.
35,And amid all these scintillating points of light one bright planet
35,shone kindly and steadily like the face of an old friend.
35,
35,'Looking at these stars suddenly dwarfed my own troubles and all
35,the gravities of terrestrial life. I thought of their unfathomable
35,"distance, and the slow inevitable drift of their movements out of"
35,the unknown past into the unknown future. I thought of the great
35,precessional cycle that the pole of the earth describes. Only forty
35,times had that silent revolution occurred during all the years that
35,"I had traversed. And during these few revolutions all the activity,"
35,"all the traditions, the complex organizations, the nations,"
35,"languages, literatures, aspirations, even the mere memory of Man as"
35,"I knew him, had been swept out of existence. Instead were these"
35,"frail creatures who had forgotten their high ancestry, and the white"
35,Things of which I went in terror. Then I thought of the Great Fear
35,"that was between the two species, and for the first time, with a"
35,"sudden shiver, came the clear knowledge of what the meat I had seen"
35,might be. Yet it was too horrible! I looked at little Weena sleeping
35,"beside me, her face white and starlike under the stars, and"
35,forthwith dismissed the thought.
35,
35,'Through that long night I held my mind off the Morlocks as well as
35,"I could, and whiled away the time by trying to fancy I could find"
35,signs of the old constellations in the new confusion. The sky kept
35,"very clear, except for a hazy cloud or so. No doubt I dozed at"
35,"times. Then, as my vigil wore on, came a faintness in the eastward"
35,"sky, like the reflection of some colourless fire, and the old moon"
35,"rose, thin and peaked and white. And close behind, and overtaking"
35,"it, and overflowing it, the dawn came, pale at first, and then"
35,"growing pink and warm. No Morlocks had approached us. Indeed, I had"
35,seen none upon the hill that night. And in the confidence of renewed
35,day it almost seemed to me that my fear had been unreasonable. I
35,stood up and found my foot with the loose heel swollen at the ankle
35,"and painful under the heel; so I sat down again, took off my shoes,"
35,and flung them away.
35,
35,"'I awakened Weena, and we went down into the wood, now green and"
35,pleasant instead of black and forbidding. We found some fruit
35,"wherewith to break our fast. We soon met others of the dainty ones,"
35,laughing and dancing in the sunlight as though there was no such
35,thing in nature as the night. And then I thought once more of the
35,"meat that I had seen. I felt assured now of what it was, and from"
35,the bottom of my heart I pitied this last feeble rill from the great
35,"flood of humanity. Clearly, at some time in the Long-Ago of human"
35,decay the Morlocks' food had run short. Possibly they had lived on
35,rats and such-like vermin. Even now man is far less discriminating
35,and exclusive in his food than he was--far less than any monkey. His
35,prejudice against human flesh is no deep-seated instinct. And so
35,these inhuman sons of men----! I tried to look at the thing in a
35,"scientific spirit. After all, they were less human and more remote"
35,than our cannibal ancestors of three or four thousand years ago.
35,And the intelligence that would have made this state of things a
35,torment had gone. Why should I trouble myself? These Eloi were mere
35,"fatted cattle, which the ant-like Morlocks preserved and preyed"
35,upon--probably saw to the breeding of. And there was Weena dancing
35,at my side!
35,
35,'Then I tried to preserve myself from the horror that was coming
35,"upon me, by regarding it as a rigorous punishment of human"
35,selfishness. Man had been content to live in ease and delight upon
35,"the labours of his fellow-man, had taken Necessity as his watchword"
35,"and excuse, and in the fullness of time Necessity had come home to"
35,him. I even tried a Carlyle-like scorn of this wretched aristocracy
35,in decay. But this attitude of mind was impossible. However great
35,"their intellectual degradation, the Eloi had kept too much of the"
35,"human form not to claim my sympathy, and to make me perforce a"
35,sharer in their degradation and their Fear.
35,
35,'I had at that time very vague ideas as to the course I should
35,"pursue. My first was to secure some safe place of refuge, and to"
35,make myself such arms of metal or stone as I could contrive. That
35,"necessity was immediate. In the next place, I hoped to procure some"
35,"means of fire, so that I should have the weapon of a torch at hand,"
35,"for nothing, I knew, would be more efficient against these Morlocks."
35,Then I wanted to arrange some contrivance to break open the doors of
35,bronze under the White Sphinx. I had in mind a battering ram. I had
35,a persuasion that if I could enter those doors and carry a blaze of
35,light before me I should discover the Time Machine and escape. I
35,could not imagine the Morlocks were strong enough to move it far
35,away. Weena I had resolved to bring with me to our own time. And
35,turning such schemes over in my mind I pursued our way towards the
35,building which my fancy had chosen as our dwelling.
35,
35,
35,
35,
35,VIII
35,
35,
35,"'I found the Palace of Green Porcelain, when we approached it about"
35,"noon, deserted and falling into ruin. Only ragged vestiges of glass"
35,"remained in its windows, and great sheets of the green facing had"
35,fallen away from the corroded metallic framework. It lay very high
35,"upon a turfy down, and looking north-eastward before I entered it, I"
35,"was surprised to see a large estuary, or even creek, where I judged"
35,Wandsworth and Battersea must once have been. I thought then--though
35,"I never followed up the thought--of what might have happened, or"
35,"might be happening, to the living things in the sea."
35,
35,'The material of the Palace proved on examination to be indeed
35,"porcelain, and along the face of it I saw an inscription in some"
35,"unknown character. I thought, rather foolishly, that Weena might"
35,"help me to interpret this, but I only learned that the bare idea of"
35,"writing had never entered her head. She always seemed to me, I"
35,"fancy, more human than she was, perhaps because her affection was so"
35,human.
35,
35,'Within the big valves of the door--which were open and broken--we
35,"found, instead of the customary hall, a long gallery lit by many"
35,side windows. At the first glance I was reminded of a museum.
35,"The tiled floor was thick with dust, and a remarkable array of"
35,miscellaneous objects was shrouded in the same grey covering. Then
35,"I perceived, standing strange and gaunt in the centre of the hall,"
35,what was clearly the lower part of a huge skeleton. I recognized
35,by the oblique feet that it was some extinct creature after the
35,fashion of the Megatherium. The skull and the upper bones lay
35,"beside it in the thick dust, and in one place, where rain-water had"
35,"dropped through a leak in the roof, the thing itself had been worn"
35,away. Further in the gallery was the huge skeleton barrel of a
35,Brontosaurus. My museum hypothesis was confirmed. Going towards the
35,"side I found what appeared to be sloping shelves, and clearing away"
35,"the thick dust, I found the old familiar glass cases of our own"
35,time. But they must have been air-tight to judge from the fair
35,preservation of some of their contents.
35,
35,'Clearly we stood among the ruins of some latter-day South
35,"Kensington! Here, apparently, was the Palaeontological Section,"
35,"and a very splendid array of fossils it must have been, though the"
35,"inevitable process of decay that had been staved off for a time, and"
35,"had, through the extinction of bacteria and fungi, lost ninety-nine"
35,"hundredths of its force, was nevertheless, with extreme sureness if"
35,with extreme slowness at work again upon all its treasures. Here and
35,there I found traces of the little people in the shape of rare
35,fossils broken to pieces or threaded in strings upon reeds. And the
35,cases had in some instances been bodily removed--by the Morlocks as
35,I judged. The place was very silent. The thick dust deadened our
35,"footsteps. Weena, who had been rolling a sea urchin down the sloping"
35,"glass of a case, presently came, as I stared about me, and very"
35,quietly took my hand and stood beside me.
35,
35,'And at first I was so much surprised by this ancient monument of an
35,"intellectual age, that I gave no thought to the possibilities it"
35,presented. Even my preoccupation about the Time Machine receded a
35,little from my mind.
35,
35,"'To judge from the size of the place, this Palace of Green Porcelain"
35,had a great deal more in it than a Gallery of Palaeontology;
35,"possibly historical galleries; it might be, even a library! To me,"
35,"at least in my present circumstances, these would be vastly more"
35,interesting than this spectacle of oldtime geology in decay.
35,"Exploring, I found another short gallery running transversely to the"
35,"first. This appeared to be devoted to minerals, and the sight of a"
35,block of sulphur set my mind running on gunpowder. But I could find
35,"no saltpeter; indeed, no nitrates of any kind. Doubtless they had"
35,"deliquesced ages ago. Yet the sulphur hung in my mind, and set up a"
35,"train of thinking. As for the rest of the contents of that gallery,"
35,"though on the whole they were the best preserved of all I saw, I had"
